Time_yr,Pressure_bar,CO2_Saturation,Mean_Depth_m
1,334.057304334926,0,3138.77948859802
2,355.575874095368,0,3138.77948859802
3,369.621667200018,0,3138.77948859802
4,378.70824040967,0,3138.77948859802
5,384.786577260016,0,3138.77948859802
6,389.04255687745,0,3138.77948859802
7,392.120733628389,0,3138.77948859802
8,394.487852908438,0,3138.77948859802
9,396.316734763399,0,3138.77948859802
10,397.841991295317,0,3138.77948859802
11,399.13483883174,0,3138.77948859802
12,400.236495911103,0,3138.77948859802
13,401.22780057697,0,3138.77948859802
14,402.101441295213,0,3138.77948859802
15,402.902115368292,0,3138.77948859802
16,403.672162110547,0,3138.77948859802
17,404.374068106507,0,3138.77948859802
18,405.051094273454,0,3138.77948859802
19,405.718027384982,0,3138.77948859802
20,406.368646281111,0,3138.77948859802
21,407.001976486764,0,3138.77948859802
22,407.645952749008,0,3138.77948859802
23,408.29384110285,0,3138.77948859802
24,408.912978610486,0,3138.77948859802
25,409.527204389019,0,3138.77948859802
26,410.157780263836,0,3138.77948859802
27,410.739097873363,0,3138.77948859802
28,411.322730174385,0,3138.77948859802
29,411.908742859549,0,3138.77948859802
30,412.440428614041,0,3138.77948859802
31,412.962691500583,0,3138.77948859802
32,413.482182771027,0,3138.77948859802
33,413.955095346676,0,3138.77948859802
34,414.430170270485,0,3138.77948859802
35,414.883410352949,0,3138.77948859802
36,415.280815503902,0,3138.77948859802
37,415.699719698525,0,3138.77948859802
38,416.093399188222,0,3138.77948859802
39,416.471753504455,0,3138.77948859802
40,416.859793679154,0,3138.77948859802
41,417.178864404019,0,3138.77948859802
42,417.480264699003,0,3138.77948859802
43,417.771787396613,0,3138.77948859802
44,418.049735436973,0,3138.77948859802
45,418.348820120582,0,3138.77948859802
46,418.59369178122,0,3138.77948859802
47,418.815111128903,0,3138.77948859802
48,419.031606320661,0,3138.77948859802
49,419.207905228535,0,3138.77948859802
50,419.375281444264,0,3138.77948859802
60,381.040120268877,0,3138.77948859802
70,351.053741686163,0,3138.77948859802
80,331.628600431643,0,3138.77948859802
90,319.802159033292,0,3138.77948859802
100,312.801638930052,0,3138.77948859802
110,308.741830304096,0,3138.77948859802
120,306.417863480499,0,3138.77948859802
130,305.103008939099,0,3138.77948859802
140,304.375614655541,0,3138.77948859802
150,303.990895009718,0,3138.77948859802
160,303.803093517503,0,3138.77948859802
170,303.728494221916,0,3138.77948859802
180,303.719148152507,0,3138.77948859802
190,303.745401116342,0,3138.77948859802
200,303.791608713637,0,3138.77948859802
210,303.847065468322,0,3138.77948859802
220,303.905069789314,0,3138.77948859802
230,303.962418675758,0,3138.77948859802
240,304.01678591027,0,3138.77948859802
250,304.06756887254,0,3138.77948859802
260,304.114874620783,0,3138.77948859802
270,304.158632042737,0,3138.77948859802
280,304.198063663262,0,3138.77948859802
290,304.233639293352,0,3138.77948859802
300,304.266162157076,0,3138.77948859802
310,304.295915355502,0,3138.77948859802
320,304.322592300636,0,3138.77948859802
330,304.347212336218,0,3138.77948859802
340,304.370250154842,0,3138.77948859802
350,304.390303136597,0,3138.77948859802
360,304.407605392016,0,3138.77948859802
370,304.422892451289,0,3138.77948859802
380,304.436861866818,0,3138.77948859802
390,304.450684429465,0,3138.77948859802
400,304.464602085021,0,3138.77948859802
410,304.478752614183,0,3138.77948859802
420,304.492904218102,0,3138.77948859802
430,304.50649477661,0,3138.77948859802
440,304.51879590574,0,3138.77948859802
450,304.52917983764,0,3138.77948859802
460,304.538619862539,0,3138.77948859802
470,304.547504960354,0,3138.77948859802
480,304.556550166179,0,3138.77948859802
490,304.565679838332,0,3138.77948859802
500,304.574678919541,0,3138.77948859802
510,304.583750765714,0,3138.77948859802
520,304.59251335122,0,3138.77948859802
530,304.601612287938,0,3138.77948859802
540,304.611105048323,0,3138.77948859802
550,304.621839652215,0,3138.77948859802
560,304.632916468821,0,3138.77948859802
570,304.644661153532,0,3138.77948859802
580,304.656734724066,0,3138.77948859802
590,304.668479590458,0,3138.77948859802
600,304.679528704995,0,3138.77948859802
610,304.689814758828,0,3138.77948859802
620,304.699528658968,0,3138.77948859802
630,304.70888419894,0,3138.77948859802
640,304.718290995046,0,3138.77948859802
650,304.72799129946,0,3138.77948859802
660,304.738735516727,0,3138.77948859802
670,304.750524628298,0,3138.77948859802
680,304.763300346689,0,3138.77948859802
690,304.776794876477,0,3138.77948859802
700,304.790497685822,0,3138.77948859802
710,304.803809903102,0,3138.77948859802
720,304.816626325151,0,3138.77948859802
730,304.82926772593,0,3138.77948859802
740,304.841921582689,0,3138.77948859802
750,304.853968987878,0,3138.77948859802
760,304.865598305157,0,3138.77948859802
770,304.877695233192,0,3138.77948859802
780,304.890313866983,0,3138.77948859802
790,304.903375025785,0,3138.77948859802
800,304.916133139595,0,3138.77948859802
810,304.928679346599,0,3138.77948859802
820,304.941101862498,0,3138.77948859802
830,304.954098538203,0,3138.77948859802
840,304.967895113553,0,3138.77948859802
850,304.982635270977,0,3138.77948859802
860,304.997961851502,0,3138.77948859802
870,305.013737515827,0,3138.77948859802
880,305.030956279131,0,3138.77948859802
890,305.050314291532,0,3138.77948859802
900,305.070624520993,0,3138.77948859802
910,305.090131710502,0,3138.77948859802
920,305.109345283568,0,3138.77948859802
930,305.129508796964,0,3138.77948859802
940,305.151174311604,0,3138.77948859802
950,305.173846147701,0,3138.77948859802
960,305.197040012988,0,3138.77948859802
970,305.220445183907,0,3138.77948859802
980,305.244178103864,0,3138.77948859802
990,305.268617697907,0,3138.77948859802
1000,305.293265402073,0,3138.77948859802
