Time_yr,Pressure_bar,CO2_Saturation,Mean_Depth_m
1,287.450641530619,0,2724.17270597559
2,305.73400451054,0,2724.17270597559
3,318.594252135498,0,2724.17270597559
4,327.320917075325,0,2724.17270597559
5,333.319944135315,0,2724.17270597559
6,337.578844547847,0,2724.17270597559
7,340.708007601314,0,2724.17270597559
8,343.110750274313,0,2724.17270597559
9,345.021201717455,0,2724.17270597559
10,346.601510319098,0,2724.17270597559
11,347.955626468973,0,2724.17270597559
12,349.127576766281,0,2724.17270597559
13,350.1978265157,0,2724.17270597559
14,351.148631949912,0,2724.17270597559
15,352.023198519051,0,2724.17270597559
16,352.857743186007,0,2724.17270597559
17,353.639955561773,0,2724.17270597559
18,354.392041688689,0,2724.17270597559
19,355.127035948032,0,2724.17270597559
20,355.866872782393,0,2724.17270597559
21,356.622386969024,0,2724.17270597559
22,357.408731831839,0,2724.17270597559
23,358.202463057061,0,2724.17270597559
24,359.036547698538,0,2724.17270597559
25,359.917335223848,0,2724.17270597559
26,360.778361424096,0,2724.17270597559
27,361.688961117221,0,2724.17270597559
28,362.662324175488,0,2724.17270597559
29,363.601037489583,0,2724.17270597559
30,364.569208149427,0,2724.17270597559
31,365.585000567296,0,2724.17270597559
32,366.533929801949,0,2724.17270597559
33,367.443813588594,0,2724.17270597559
34,368.459007682318,0,2724.17270597559
35,369.471630206687,0,2724.17270597559
36,370.421920584067,0,2724.17270597559
37,371.365343951953,0,2724.17270597559
38,372.404037159959,0,2724.17270597559
39,373.414058122466,0,2724.17270597559
40,374.329094896902,0,2724.17270597559
41,375.222303229877,0.00121227331923058,2724.17270597559
42,376.431252889873,0.0104517090816042,2724.17270597559
43,377.774244441097,0.0288591024858586,2724.17270597559
44,379.095522325646,0.0542596194611469,2724.17270597559
45,380.248032794504,0.0832595019414645,2724.17270597559
46,380.967962982912,0.108212513545125,2724.17270597559
47,381.427247539412,0.127348916563014,2724.17270597559
48,381.824238256999,0.14199868395718,2724.17270597559
49,382.168138433739,0.153546247271438,2724.17270597559
50,382.334810531509,0.162936669680393,2724.17270597559
60,346.323825433236,0.193585053059015,2724.17270597559
70,316.960188435721,0.206906155524066,2724.17270597559
80,297.937749907091,0.21398849649814,2724.17270597559
90,286.299844692722,0.218335350637172,2724.17270597559
100,279.323512280753,0.221258250613505,2724.17270597559
110,275.156852746163,0.223358153715082,2724.17270597559
120,272.657005879333,0.225023171622428,2724.17270597559
130,271.149184695531,0.226388155508274,2724.17270597559
140,270.227343503067,0.227545366524932,2724.17270597559
150,269.652323745202,0.228553454620393,2724.17270597559
160,269.278927524614,0.229450441084543,2724.17270597559
170,269.025751539745,0.230259341230409,2724.17270597559
180,268.843184454621,0.231013946146428,2724.17270597559
190,268.704497958742,0.231730527472487,2724.17270597559
200,268.593203799508,0.232409333784896,2724.17270597559
210,268.498832858682,0.233049296173761,2724.17270597559
220,268.417494482477,0.233650282970556,2724.17270597559
230,268.343962865478,0.23421361130466,2724.17270597559
240,268.27544554001,0.234742020469422,2724.17270597559
250,268.21116443973,0.235241100821768,2724.17270597559
260,268.148978330443,0.235715025131837,2724.17270597559
270,268.088216491339,0.236166219620165,2724.17270597559
280,268.027952280852,0.236601411233462,2724.17270597559
290,267.965465205476,0.237027067917613,2724.17270597559
300,267.900599079829,0.237445138273351,2724.17270597559
310,267.834831076523,0.237858471387684,2724.17270597559
320,267.769261682283,0.238266645725451,2724.17270597559
330,267.7044490884,0.238672283116762,2724.17270597559
340,267.641255536689,0.239078128286051,2724.17270597559
350,267.577222875219,0.239491743144007,2724.17270597559
360,267.511882974584,0.239933498111732,2724.17270597559
370,267.447464557405,0.240409072010307,2724.17270597559
380,267.383342305974,0.240922023626599,2724.17270597559
390,267.319755860588,0.241475766348995,2724.17270597559
400,267.255928389814,0.242074321043541,2724.17270597559
410,267.191276077549,0.242721207048633,2724.17270597559
420,267.126314267367,0.243419795509783,2724.17270597559
430,267.059189571728,0.244182691685543,2724.17270597559
440,266.991660153305,0.245026850420686,2724.17270597559
450,266.925183899565,0.245966651924006,2724.17270597559
460,266.860574819947,0.247010637375608,2724.17270597559
470,266.796807996888,0.248166651111111,2724.17270597559
480,266.734742742281,0.249442177604752,2724.17270597559
490,266.673138183342,0.250847374001744,2724.17270597559
500,266.61282539866,0.252395398872296,2724.17270597559
510,266.553720010781,0.254092900619143,2724.17270597559
520,266.495330327181,0.255947034344183,2724.17270597559
530,266.437826429685,0.257964138374636,2724.17270597559
540,266.381617654579,0.260150144245003,2724.17270597559
550,266.325397112524,0.262502217340345,2724.17270597559
560,266.270900543513,0.265017850345361,2724.17270597559
570,266.216279455297,0.267696703516256,2724.17270597559
580,266.160895431547,0.270568754482222,2724.17270597559
590,266.106651654028,0.273651064417125,2724.17270597559
600,266.054070191533,0.276945094477457,2724.17270597559
610,266.002552022355,0.280442953899424,2724.17270597559
620,265.952553094348,0.28413269308537,2724.17270597559
630,265.902544326501,0.288004226984637,2724.17270597559
640,265.851705424498,0.292051327338463,2724.17270597559
650,265.801946878591,0.296257674108874,2724.17270597559
660,265.75405430996,0.300597706534905,2724.17270597559
670,265.706650153864,0.305071613493984,2724.17270597559
680,265.659021301406,0.309260930114407,2724.17270597559
690,265.610019029972,0.312255044250853,2724.17270597559
700,265.562069693273,0.314200558712789,2724.17270597559
710,265.516486783831,0.315465601377417,2724.17270597559
720,265.472746632259,0.316325417995868,2724.17270597559
730,265.429481650725,0.316942500458308,2724.17270597559
740,265.386169418341,0.317406829248947,2724.17270597559
750,265.343348597699,0.317772490379786,2724.17270597559
760,265.301146069829,0.318071689109186,2724.17270597559
770,265.260570346941,0.318323693416883,2724.17270597559
780,265.221198748305,0.318536799808868,2724.17270597559
790,265.18206486112,0.31870682838797,2724.17270597559
800,265.14390323935,0.318837164759712,2724.17270597559
810,265.106661559759,0.318929502724909,2724.17270597559
820,265.069440216197,0.318986780237291,2724.17270597559
830,265.033123445893,0.319010891300142,2724.17270597559
840,264.997403136884,0.319007680666196,2724.17270597559
850,264.96143332043,0.318972115336273,2724.17270597559
860,264.925378265924,0.318903725518875,2724.17270597559
870,264.888705217257,0.318806189241529,2724.17270597559
880,264.850984987463,0.318678947661601,2724.17270597559
890,264.811848329557,0.318520077266274,2724.17270597559
900,264.772895678214,0.318340099065861,2724.17270597559
910,264.73430338987,0.318147907545025,2724.17270597559
920,264.697392659575,0.317945480802886,2724.17270597559
930,264.663533033302,0.317732889281119,2724.17270597559
940,264.630265910912,0.317504390369814,2724.17270597559
950,264.596016956595,0.317283976208742,2724.17270597559
960,264.561199748107,0.317063171686464,2724.17270597559
970,264.527221911831,0.316825060256658,2724.17270597559
980,264.495240370236,0.316561249603932,2724.17270597559
990,264.465123781485,0.316269603885394,2724.17270597559
1000,264.436819190142,0.315951247067218,2724.17270597559
