Time_yr,Pressure_bar,CO2_Saturation,Mean_Depth_m
1,302.389878651019,0,3071.18783772983
2,303.723901503453,0,3071.18783772983
3,304.743828957684,0,3071.18783772983
4,305.446833433345,0,3071.18783772983
5,305.919981584563,0,3071.18783772983
6,306.244729069779,0,3071.18783772983
7,306.472562647226,0,3071.18783772983
8,306.63508563592,0,3071.18783772983
9,306.756926744511,0,3071.18783772983
10,306.849392017749,0,3071.18783772983
11,306.921613747157,0,3071.18783772983
12,306.980044602342,0,3071.18783772983
13,307.027385202758,0,3071.18783772983
14,307.068152680162,0,3071.18783772983
15,307.102446102719,0,3071.18783772983
16,307.133026151066,0,3071.18783772983
17,307.160621204003,0,3071.18783772983
18,307.183686620083,0,3071.18783772983
19,307.205202484816,0,3071.18783772983
20,307.225865331375,0,3071.18783772983
21,307.244451716886,0,3071.18783772983
22,307.262138221483,0,3071.18783772983
23,307.277919899806,0,3071.18783772983
24,307.292001478808,0,3071.18783772983
25,307.306417671268,0,3071.18783772983
26,307.320510533665,0,3071.18783772983
27,307.332653926073,0,3071.18783772983
28,307.344851661359,0,3071.18783772983
29,307.356944259838,0,3071.18783772983
30,307.368214218748,0,3071.18783772983
31,307.37979862848,0,3071.18783772983
32,307.392216167308,0,3071.18783772983
33,307.403619470922,0,3071.18783772983
34,307.41411905723,0,3071.18783772983
35,307.425134323813,0,3071.18783772983
36,307.436307846591,0,3071.18783772983
37,307.446324281216,0,3071.18783772983
38,307.456571003845,0,3071.18783772983
39,307.46799303483,0,3071.18783772983
40,307.478755833904,0,3071.18783772983
41,307.488542142067,0,3071.18783772983
42,307.49804660089,0,3071.18783772983
43,307.507769634604,0,3071.18783772983
44,307.516433558102,0,3071.18783772983
45,307.525060227353,0,3071.18783772983
46,307.534738595057,0,3071.18783772983
47,307.544081864138,0,3071.18783772983
48,307.552064144938,0,3071.18783772983
49,307.559181649152,0,3071.18783772983
50,307.565866967829,0,3071.18783772983
60,304.181457243149,0,3071.18783772983
70,302.439837997625,0,3071.18783772983
80,301.692274056057,0,3071.18783772983
90,301.380295174063,0,3071.18783772983
100,301.250264713442,0,3071.18783772983
110,301.194740410703,0,3071.18783772983
120,301.16976501041,0,3071.18783772983
130,301.157391057265,0,3071.18783772983
140,301.150070470591,0,3071.18783772983
150,301.144692033259,0,3071.18783772983
160,301.140080054269,0,3071.18783772983
170,301.135929815622,0,3071.18783772983
180,301.131872406118,0,3071.18783772983
190,301.127823223822,0,3071.18783772983
200,301.1237721639,0,3071.18783772983
210,301.119856032661,0,3071.18783772983
220,301.116133694129,0,3071.18783772983
230,301.112410409491,0,3071.18783772983
240,301.108775859187,0,3071.18783772983
250,301.105168373494,0,3071.18783772983
260,301.101685443003,0,3071.18783772983
270,301.098331154262,0,3071.18783772983
280,301.095078020624,0,3071.18783772983
290,301.09206051793,0,3071.18783772983
300,301.089321027454,0,3071.18783772983
310,301.086699051255,0,3071.18783772983
320,301.084150732511,0,3071.18783772983
330,301.081645288706,0,3071.18783772983
340,301.079133471832,0,3071.18783772983
350,301.076659551827,0,3071.18783772983
360,301.074206024723,0,3071.18783772983
370,301.071883767367,0,3071.18783772983
380,301.069665762599,0,3071.18783772983
390,301.067598119313,0,3071.18783772983
400,301.065571638794,0,3071.18783772983
410,301.06356037639,0,3071.18783772983
420,301.061660763487,0,3071.18783772983
430,301.059839175232,0,3071.18783772983
440,301.058044585773,0,3071.18783772983
450,301.056299381667,0,3071.18783772983
460,301.054726628372,0,3071.18783772983
470,301.053146615505,0,3071.18783772983
480,301.051409912822,0,3071.18783772983
490,301.04983141023,0,3071.18783772983
500,301.048619784502,0,3071.18783772983
510,301.04758249053,0,3071.18783772983
520,301.046535557667,0,3071.18783772983
530,301.045543662017,0,3071.18783772983
540,301.044608951504,0,3071.18783772983
550,301.043691986752,0,3071.18783772983
560,301.042806800703,0,3071.18783772983
570,301.041970559196,0,3071.18783772983
580,301.041139530318,0,3071.18783772983
590,301.040362040446,0,3071.18783772983
600,301.039565558133,0,3071.18783772983
610,301.038836473212,0,3071.18783772983
620,301.038341972811,0,3071.18783772983
630,301.038111603912,0,3071.18783772983
640,301.038006305836,0,3071.18783772983
650,301.038139540736,0,3071.18783772983
660,301.03832736894,0,3071.18783772983
670,301.038420128122,0,3071.18783772983
680,301.038643741635,0,3071.18783772983
690,301.039177495027,0,3071.18783772983
700,301.039953976913,0,3071.18783772983
710,301.041045023413,0,3071.18783772983
720,301.042374352239,0,3071.18783772983
730,301.043851639888,0,3071.18783772983
740,301.045365670005,0,3071.18783772983
750,301.046834814313,0,3071.18783772983
760,301.048336176722,0,3071.18783772983
770,301.049894618282,0,3071.18783772983
780,301.051582405514,0,3071.18783772983
790,301.053407538662,0,3071.18783772983
800,301.055213048565,0,3071.18783772983
810,301.057003950809,0,3071.18783772983
820,301.058823228907,0,3071.18783772983
830,301.060735365408,0,3071.18783772983
840,301.06273890696,0,3071.18783772983
850,301.06482356025,0,3071.18783772983
860,301.067056814535,0,3071.18783772983
870,301.069386385682,0,3071.18783772983
880,301.071766650985,0,3071.18783772983
890,301.074175265936,0,3071.18783772983
900,301.076608778886,0,3071.18783772983
910,301.079017675715,0,3071.18783772983
920,301.081410466128,0,3071.18783772983
930,301.083787844999,0,3071.18783772983
940,301.086129025102,0,3071.18783772983
950,301.088405181061,0,3071.18783772983
960,301.090612719626,0,3071.18783772983
970,301.092752206677,0,3071.18783772983
980,301.094826337095,0,3071.18783772983
990,301.096835286144,0,3071.18783772983
1000,301.098771820252,0,3071.18783772983
