Time_yr,P_bar_L6,S_CO2_L6,Depth_m_L6,P_bar_L7,S_CO2_L7,Depth_m_L7,P_bar_L8,S_CO2_L8,Depth_m_L8,P_bar_L9,S_CO2_L9,Depth_m_L9,P_bar_L10,S_CO2_L10,Depth_m_L10
10,237.841459737316,0,2416.1027392714,239.942365911748,0,2437.52627125632,242.043278362133,0,2458.94980852729,244.144176358569,0,2480.37334520754,246.245082343401,0,2501.796877923
20,238.078900107095,0,2416.1027392714,240.179800972598,0,2437.52627125632,242.280711086087,0,2458.94980852729,244.381608950489,0,2480.37334520754,246.482514826999,0,2501.796877923
30,238.139369270613,0,2416.1027392714,240.24026878723,0,2437.52627125632,242.341178325208,0,2458.94980852729,244.44207623015,0,2480.37334520754,246.542982134471,0,2501.796877923
40,238.164687929995,0,2416.1027392714,240.265586819767,0,2437.52627125632,242.366495996726,0,2458.94980852729,244.467393539819,0,2480.37334520754,246.568299172786,0,2501.796877923
50,238.185246523466,0,2416.1027392714,240.286144865456,0,2437.52627125632,242.387053675264,0,2458.94980852729,244.487950691933,0,2480.37334520754,246.588855930799,0,2501.796877923
60,238.206884505579,0,2416.1027392714,240.307782256875,0,2437.52627125632,242.408690658778,0,2458.94980852729,244.509587058979,0,2480.37334520754,246.610491836426,0,2501.796877923
70,238.230088855241,0,2416.1027392714,240.330985971734,0,2437.52627125632,242.431893933948,0,2458.94980852729,244.532789666327,0,2480.37334520754,246.63369394391,0,2501.796877923
80,238.254459714727,0,2416.1027392714,240.355356164158,0,2437.52627125632,242.456263664553,0,2458.94980852729,244.557158696137,0,2480.37334520754,246.658062449148,0,2501.796877923
90,238.27780050524,0,2416.1027392714,240.378696324927,0,2437.52627125632,242.479603391199,0,2458.94980852729,244.580497769034,0,2480.37334520754,246.681401032615,0,2501.796877923
100,238.298771976177,0,2416.1027392714,240.399667239814,0,2437.52627125632,242.500573923004,0,2458.94980852729,244.601467724862,0,2480.37334520754,246.70237055717,0,2501.796877923
110,237.480327854902,0,2416.1027392714,239.581245491014,0,2437.52627125632,241.682169351938,0,2458.94980852729,243.783093521901,0,2480.37334520754,245.884019074035,0,2501.796877923
120,237.170691025994,0,2416.1027392714,239.271616058323,0,2437.52627125632,241.37254401388,0,2458.94980852729,243.473471780217,0,2480.37334520754,245.574400031605,0,2501.796877923
130,237.081241192619,0,2416.1027392714,239.182168273297,0,2437.52627125632,241.283097199403,0,2458.94980852729,243.384025297323,0,2480.37334520754,245.484953800014,0,2501.796877923
140,237.055541610191,0,2416.1027392714,239.156469288945,0,2437.52627125632,241.257398495971,0,2458.94980852729,243.358326681083,0,2480.37334520754,245.459255249881,0,2501.796877923
150,237.046512227601,0,2416.1027392714,239.147440135383,0,2437.52627125632,241.248369462289,0,2458.94980852729,243.349297731196,0,2480.37334520754,245.450226362874,0,2501.796877923
160,237.041151370925,0,2416.1027392714,239.142079432655,0,2437.52627125632,241.243008853537,0,2458.94980852729,243.34393723343,0,2480.37334520754,245.444865948157,0,2501.796877923
170,237.037698171164,0,2416.1027392714,239.138626341642,0,2437.52627125632,241.239555828121,0,2458.94980852729,243.340484283456,0,2480.37334520754,245.44141305459,0,2501.796877923
