Time_yr,Pressure_bar,CO2_Saturation,Mean_Depth_m
1,307.453794722724,0,3071.18783772983
2,314.244229540543,0,3071.18783772983
3,319.003388306459,0,3071.18783772983
4,322.193686357937,0,3071.18783772983
5,324.372562897363,0,3071.18783772983
6,325.926819168246,0,3071.18783772983
7,327.09055978312,0,3071.18783772983
8,328.003749087395,0,3071.18783772983
9,328.745543691313,0,3071.18783772983
10,329.371672177744,0,3071.18783772983
11,329.908832032689,0,3071.18783772983
12,330.383776089301,0,3071.18783772983
13,330.807009018144,0,3071.18783772983
14,331.192910753843,0,3071.18783772983
15,331.552354708114,0,3071.18783772983
16,331.886797939568,0,3071.18783772983
17,332.210448646072,0,3071.18783772983
18,332.527632064386,0,3071.18783772983
19,332.836661870163,0,3071.18783772983
20,333.146610450952,0,3071.18783772983
21,333.455266029375,0,3071.18783772983
22,333.757471856531,0,3071.18783772983
23,334.058223236499,0,3071.18783772983
24,334.349138299712,0,3071.18783772983
25,334.635464737537,0,3071.18783772983
26,334.910098564059,0,3071.18783772983
27,335.177555460391,0,3071.18783772983
28,335.437526271474,0,3071.18783772983
29,335.684552213237,0,3071.18783772983
30,335.927592074812,0,3071.18783772983
31,336.166118902161,0,3071.18783772983
32,336.396203708124,0,3071.18783772983
33,336.623500346405,0,3071.18783772983
34,336.846279155189,0,3071.18783772983
35,337.056647550034,0,3071.18783772983
36,337.265436661467,0,3071.18783772983
37,337.462982973948,0,3071.18783772983
38,337.644211791211,0,3071.18783772983
39,337.822095005585,0,3071.18783772983
40,337.988605885473,0,3071.18783772983
41,338.146030660864,0,3071.18783772983
42,338.298771767141,0,3071.18783772983
43,338.446473145623,0,3071.18783772983
44,338.57989362004,0,3071.18783772983
45,338.716589157722,0,3071.18783772983
46,338.835939550673,0,3071.18783772983
47,338.93908695743,0,3071.18783772983
48,339.041866880101,0,3071.18783772983
49,339.133492548952,0,3071.18783772983
50,339.22884898,0,3071.18783772983
60,330.944048874508,0,3071.18783772983
70,326.554004760237,0,3071.18783772983
80,320.896014152121,0,3071.18783772983
90,315.972325305166,0.0809764526356903,3071.18783772983
100,311.310047053419,0.128802898087846,3071.18783772983
110,307.253340104312,0.149686787602966,3071.18783772983
120,304.337332602064,0.159777734206133,3071.18783772983
130,302.393850915878,0.163754718553526,3071.18783772983
140,301.120215987402,0.160713422115065,3071.18783772983
150,300.343671825884,0.149815762426296,3071.18783772983
160,299.890794208538,0.136113795083609,3071.18783772983
170,299.639200459198,0.123688394970322,3071.18783772983
180,299.506182964597,0.113823925818832,3071.18783772983
190,299.441060478563,0.106327984222591,3071.18783772983
200,299.415684003439,0.100650799648463,3071.18783772983
210,299.413548641595,0.0962935413743158,3071.18783772983
220,299.424638273905,0.0928852442520679,3071.18783772983
230,299.443080700757,0.0901659876642954,3071.18783772983
240,299.465175258903,0.0879556522339125,3071.18783772983
250,299.488807258028,0.0861283656760541,3071.18783772983
260,299.512444544741,0.0845947257927815,3071.18783772983
270,299.534978879345,0.0832900326857015,3071.18783772983
280,299.556094396696,0.0821668581218852,3071.18783772983
290,299.575184586131,0.0811896888610695,3071.18783772983
300,299.592932771301,0.0803317344771278,3071.18783772983
310,299.609624041667,0.079572395896023,3071.18783772983
320,299.625760139813,0.0788955662621419,3071.18783772983
330,299.641482128933,0.0782885238814902,3071.18783772983
340,299.656520357754,0.0777410018778295,3071.18783772983
350,299.670270277587,0.0772445798263052,3071.18783772983
360,299.68269146257,0.0767923055875611,3071.18783772983
370,299.694241798487,0.0763784480956941,3071.18783772983
380,299.705619400365,0.0759982782785493,3071.18783772983
390,299.717328865834,0.0756478808691993,3071.18783772983
400,299.729531262861,0.0753239753397158,3071.18783772983
410,299.742187446718,0.0750237544309948,3071.18783772983
420,299.755338682104,0.0747447863004105,3071.18783772983
430,299.769405390146,0.0744849656463795,3071.18783772983
440,299.784912297666,0.0742424871561199,3071.18783772983
450,299.80157302879,0.0740158076125637,3071.18783772983
460,299.818548070137,0.0738035523517419,3071.18783772983
470,299.834855144571,0.0736044553124502,3071.18783772983
480,299.85148266472,0.073417274330799,3071.18783772983
490,299.868573370486,0.0732410065933751,3071.18783772983
500,299.885799191413,0.0730747857517881,3071.18783772983
510,299.902750050178,0.0729178206519977,3071.18783772983
520,299.919123631646,0.0727693710039955,3071.18783772983
530,299.935012932866,0.0726287339669387,3071.18783772983
540,299.950578245268,0.0724952816205349,3071.18783772983
550,299.965838414999,0.0723684698333675,3071.18783772983
560,299.980509901888,0.0722478293465214,3071.18783772983
570,299.994812933164,0.0721328888590069,3071.18783772983
580,300.009023262851,0.0720232267282356,3071.18783772983
590,300.022958027462,0.0719185005598917,3071.18783772983
600,300.036817809455,0.0718183634579866,3071.18783772983
610,300.050460305241,0.0717225342577118,3071.18783772983
620,300.063453220883,0.0716307718290264,3071.18783772983
630,300.075951132938,0.071542793494017,3071.18783772983
640,300.088298913441,0.0714583297278682,3071.18783772983
650,300.100779895526,0.0713771489917671,3071.18783772983
660,300.113130646997,0.0712990919813642,3071.18783772983
670,300.125234370303,0.0712239912782836,3071.18783772983
680,300.136923459897,0.0711516918684826,3071.18783772983
690,300.148162285243,0.0710820343688033,3071.18783772983
700,300.159103425804,0.0710148538888425,3071.18783772983
710,300.169893310191,0.0709500013144237,3071.18783772983
720,300.180419409475,0.0708873651538839,3071.18783772983
730,300.190636523325,0.0708268330163499,3071.18783772983
740,300.200576704908,0.0707682924208193,3071.18783772983
750,300.210220634658,0.070711643988787,3071.18783772983
760,300.219637726871,0.0706567862639455,3071.18783772983
770,300.228809485137,0.0706036340636209,3071.18783772983
780,300.237982405579,0.0705520828239884,3071.18783772983
790,300.247121191147,0.0705020658262318,3071.18783772983
800,300.256226819786,0.0704535160462289,3071.18783772983
810,300.265276996784,0.0704063725539864,3071.18783772983
820,300.274058579959,0.0703605955746305,3071.18783772983
830,300.282543761654,0.070316125984811,3071.18783772983
840,300.290800832534,0.0702728983104271,3071.18783772983
850,300.298664000935,0.0702308744398245,3071.18783772983
860,300.306233747751,0.0701899895888937,3071.18783772983
870,300.313736566978,0.0701501719509147,3071.18783772983
880,300.321293273694,0.0701113679719427,3071.18783772983
890,300.328791562519,0.070073551662591,3071.18783772983
900,300.336102667691,0.0700366983086866,3071.18783772983
910,300.343104432583,0.0700007816844942,3071.18783772983
920,300.349869914346,0.0699657556449992,3071.18783772983
930,300.356551490001,0.0699315696418224,3071.18783772983
940,300.363169663143,0.0698981911738088,3071.18783772983
950,300.369655927815,0.0698655985026683,3071.18783772983
960,300.376042111367,0.0698337596222298,3071.18783772983
970,300.382279216724,0.0698026528284132,3071.18783772983
980,300.388350644504,0.0697722534473521,3071.18783772983
990,300.394102736727,0.0697425518241979,3071.18783772983
1000,300.399518808213,0.0697135227024524,3071.18783772983
