Time_yr,Pressure_bar,CO2_Saturation,Mean_Depth_m
1,328.159287040983,0,3241.10703163842
2,334.958685058454,0,3241.10703163842
3,338.939434614164,0,3241.10703163842
4,341.362238100859,0,3241.10703163842
5,342.920843554484,0,3241.10703163842
6,343.957613822182,0,3241.10703163842
7,344.647439711984,0,3241.10703163842
8,345.104716803445,0,3241.10703163842
9,345.427235446398,0,3241.10703163842
10,345.657836709046,0,3241.10703163842
11,345.815928993714,0,3241.10703163842
12,345.921676708865,0,3241.10703163842
13,345.991944171438,0,3241.10703163842
14,346.046559014539,0,3241.10703163842
15,346.092487480236,0,3241.10703163842
16,346.128000128634,0,3241.10703163842
17,346.145355197434,0,3241.10703163842
18,346.150879999351,0,3241.10703163842
19,346.1533993445,0,3241.10703163842
20,346.151340150389,0,3241.10703163842
21,346.14452152745,0,3241.10703163842
22,346.133707754225,0,3241.10703163842
23,346.117292695432,0,3241.10703163842
24,346.09562948471,0,3241.10703163842
25,346.070691395238,0,3241.10703163842
26,346.045823234115,0,3241.10703163842
27,346.026026402266,0,3241.10703163842
28,346.008337355864,0,3241.10703163842
29,345.987974977065,0,3241.10703163842
30,345.963910458872,0,3241.10703163842
31,345.93660249383,0,3241.10703163842
32,345.908305418701,0,3241.10703163842
33,345.880822170602,0,3241.10703163842
34,345.855191515185,0,3241.10703163842
35,345.828842806171,0,3241.10703163842
36,345.801161795568,0,3241.10703163842
37,345.774868166913,0,3241.10703163842
38,345.750022324565,0,3241.10703163842
39,345.724097030224,0,3241.10703163842
40,345.694537966816,0,3241.10703163842
41,345.663010189743,0,3241.10703163842
42,345.633194838518,0,3241.10703163842
43,345.605994025859,0,3241.10703163842
44,345.579808582835,0,3241.10703163842
45,345.55516068307,0,3241.10703163842
46,345.530929703871,0,3241.10703163842
47,345.506168371258,0,3241.10703163842
48,345.481063589111,0,3241.10703163842
49,345.456536668534,0,3241.10703163842
50,345.432291380805,0,3241.10703163842
60,326.752939015985,0,3241.10703163842
70,320.264057736061,0,3241.10703163842
80,318.171560973399,0,3241.10703163842
90,317.501688502826,0,3241.10703163842
100,317.286641590861,0,3241.10703163842
110,317.215544741712,0,3241.10703163842
120,317.189183623559,0,3241.10703163842
130,317.175917129506,0,3241.10703163842
140,317.167520577617,0,3241.10703163842
150,317.162337440745,0,3241.10703163842
160,317.159027889579,0,3241.10703163842
170,317.157041344068,0,3241.10703163842
180,317.156007864779,0,3241.10703163842
190,317.157499852434,0,3241.10703163842
200,317.159832852723,0,3241.10703163842
210,317.162443699122,0,3241.10703163842
220,317.163577079351,0,3241.10703163842
230,317.165102973072,0,3241.10703163842
240,317.166910400961,0,3241.10703163842
250,317.167997896721,0,3241.10703163842
260,317.16864988122,0,3241.10703163842
270,317.168179481858,0,3241.10703163842
280,317.167158312854,0,3241.10703163842
290,317.166440465878,0,3241.10703163842
300,317.16601423334,0,3241.10703163842
310,317.166076841444,0,3241.10703163842
320,317.165912438558,0,3241.10703163842
330,317.165940512635,0,3241.10703163842
340,317.167753269042,0,3241.10703163842
350,317.17021330622,0,3241.10703163842
360,317.172637450193,0,3241.10703163842
370,317.176042961699,0,3241.10703163842
380,317.180256669721,0,3241.10703163842
390,317.184241755994,0,3241.10703163842
400,317.188286692255,0,3241.10703163842
410,317.192952019547,0,3241.10703163842
420,317.197762187148,0,3241.10703163842
430,317.20217009178,0,3241.10703163842
440,317.207131865836,0,3241.10703163842
450,317.213915494277,0,3241.10703163842
460,317.222103116325,0,3241.10703163842
470,317.23040616914,0,3241.10703163842
480,317.238468691748,0,3241.10703163842
490,317.246175416256,0,3241.10703163842
500,317.253973389354,0,3241.10703163842
510,317.261198228206,0,3241.10703163842
520,317.268513013173,0,3241.10703163842
530,317.277073344129,0,3241.10703163842
540,317.286266458052,0,3241.10703163842
550,317.295167621291,0,3241.10703163842
560,317.303522970792,0,3241.10703163842
570,317.311520687096,0,3241.10703163842
580,317.319124497401,0,3241.10703163842
590,317.327069954225,0,3241.10703163842
600,317.335786473643,0,3241.10703163842
610,317.345406412381,0,3241.10703163842
620,317.355406033437,0,3241.10703163842
630,317.365914948444,0,3241.10703163842
640,317.376709774113,0,3241.10703163842
650,317.387834468916,0,3241.10703163842
660,317.399102357416,0,3241.10703163842
670,317.410622428819,0,3241.10703163842
680,317.422376331678,0,3241.10703163842
690,317.433869014204,0,3241.10703163842
700,317.444980988122,0,3241.10703163842
710,317.455784822037,0,3241.10703163842
720,317.46653309053,0,3241.10703163842
730,317.476865399037,0,3241.10703163842
740,317.486463370338,0,3241.10703163842
750,317.495770977884,0,3241.10703163842
760,317.505165947276,0,3241.10703163842
770,317.514611486666,0,3241.10703163842
780,317.523707970116,0,3241.10703163842
790,317.532388194908,0,3241.10703163842
800,317.540810299949,0,3241.10703163842
810,317.549055737185,0,3241.10703163842
820,317.557064008189,0,3241.10703163842
830,317.564690098902,0,3241.10703163842
840,317.571916178724,0,3241.10703163842
850,317.578826867997,0,3241.10703163842
860,317.585513462633,0,3241.10703163842
870,317.591969687154,0,3241.10703163842
880,317.598126149874,0,3241.10703163842
890,317.604042652383,0,3241.10703163842
900,317.609713957698,0,3241.10703163842
910,317.615168237635,0,3241.10703163842
920,317.620454009702,0,3241.10703163842
930,317.625571857087,0,3241.10703163842
940,317.630513372708,0,3241.10703163842
950,317.635286071609,0,3241.10703163842
960,317.639895591704,0,3241.10703163842
970,317.644343333274,0,3241.10703163842
980,317.648648584203,0,3241.10703163842
990,317.652777529111,0,3241.10703163842
1000,317.656688036049,0,3241.10703163842
