Time_yr,Pressure_bar,CO2_Saturation,Mean_Depth_m
1,323.082417264869,0,3138.77948859802
2,335.821790259272,0,3138.77948859802
3,344.226677813543,0,3138.77948859802
4,349.694776320456,0,3138.77948859802
5,353.356512067744,0,3138.77948859802
6,355.904640280578,0,3138.77948859802
7,357.733361340853,0,3138.77948859802
8,359.103044265763,0,3138.77948859802
9,360.163421540212,0,3138.77948859802
10,361.011375267118,0,3138.77948859802
11,361.717246016769,0,3138.77948859802
12,362.295024605677,0,3138.77948859802
13,362.813534016738,0,3138.77948859802
14,363.257080389771,0,3138.77948859802
15,363.650341620291,0,3138.77948859802
16,364.005834902302,0,3138.77948859802
17,364.33073920508,0,3138.77948859802
18,364.62038668523,0,3138.77948859802
19,364.901164258755,0,3138.77948859802
20,365.153587415511,0,3138.77948859802
21,365.395143044187,0,3138.77948859802
22,365.624495694502,0,3138.77948859802
23,365.861631466898,0,3138.77948859802
24,366.065427407642,0,3138.77948859802
25,366.263669111202,0,3138.77948859802
26,366.454601983594,0,3138.77948859802
27,366.659210724132,0,3138.77948859802
28,366.839329197741,0,3138.77948859802
29,367.021543350562,0,3138.77948859802
30,367.202326245944,0,3138.77948859802
31,367.378479991774,0,3138.77948859802
32,367.528899494071,0,3138.77948859802
33,367.653276715227,0,3138.77948859802
34,367.792844227617,0,3138.77948859802
35,367.912957154509,0,3138.77948859802
36,368.020421763262,0,3138.77948859802
37,368.107185463284,0,3138.77948859802
38,368.188091942811,0,3138.77948859802
39,368.277058066727,0,3138.77948859802
40,368.325748612728,0,3138.77948859802
41,368.352927948186,0,3138.77948859802
42,368.392093052807,0,3138.77948859802
43,368.416983413633,0,3138.77948859802
44,368.435660169738,0,3138.77948859802
45,368.432286750077,0,3138.77948859802
46,368.431006490078,0,3138.77948859802
47,368.446394932196,0,3138.77948859802
48,368.446561529376,0,3138.77948859802
49,368.417983302005,0,3138.77948859802
50,368.394673155194,0,3138.77948859802
60,340.028964087308,0,3138.77948859802
70,323.336229165464,0,3138.77948859802
80,314.678060221475,0,3138.77948859802
90,310.336959705006,0,3138.77948859802
100,308.190357196042,0,3138.77948859802
110,307.137131784709,0,3138.77948859802
120,306.62944803845,0,3138.77948859802
130,306.394582049432,0,3138.77948859802
140,306.293208965374,0,3138.77948859802
150,306.255887630853,0,3138.77948859802
160,306.248179147481,0,3138.77948859802
170,306.253420360594,0,3138.77948859802
180,306.264897271008,0,3138.77948859802
190,306.277502386127,0,3138.77948859802
200,306.288956497357,0,3138.77948859802
210,306.299052912385,0,3138.77948859802
220,306.307150558023,0,3138.77948859802
230,306.312701637124,0,3138.77948859802
240,306.316871739925,0,3138.77948859802
250,306.320165899908,0,3138.77948859802
260,306.321762303822,0,3138.77948859802
270,306.322239647902,0,3138.77948859802
280,306.322123139921,0,3138.77948859802
290,306.320613728262,0,3138.77948859802
300,306.317609089352,0,3138.77948859802
310,306.313680021847,0,3138.77948859802
320,306.308339389442,0,3138.77948859802
330,306.301954468015,0,3138.77948859802
340,306.295604263972,0,3138.77948859802
350,306.288503823092,0,3138.77948859802
360,306.280673620105,0,3138.77948859802
370,306.273333948927,0,3138.77948859802
380,306.266361211747,0,3138.77948859802
390,306.259814561704,0,3138.77948859802
400,306.253828338657,0,3138.77948859802
410,306.247933569645,0,3138.77948859802
420,306.241760233063,0,3138.77948859802
430,306.235587224894,0,3138.77948859802
440,306.22910807228,0,3138.77948859802
450,306.222960780313,0,3138.77948859802
460,306.217242917991,0,3138.77948859802
470,306.211543632501,0,3138.77948859802
480,306.205220242079,0,3138.77948859802
490,306.198607061677,0,3138.77948859802
500,306.192213563109,0,3138.77948859802
510,306.186462873111,0,3138.77948859802
520,306.181953980021,0,3138.77948859802
530,306.178751159757,0,3138.77948859802
540,306.176417123854,0,3138.77948859802
550,306.174665996417,0,3138.77948859802
560,306.173739106199,0,3138.77948859802
570,306.173464341047,0,3138.77948859802
580,306.174332424244,0,3138.77948859802
590,306.175875020824,0,3138.77948859802
600,306.177748717738,0,3138.77948859802
610,306.179426101896,0,3138.77948859802
620,306.180254553767,0,3138.77948859802
630,306.181253230311,0,3138.77948859802
640,306.182859520119,0,3138.77948859802
650,306.185109505938,0,3138.77948859802
660,306.188059527491,0,3138.77948859802
670,306.190939323621,0,3138.77948859802
680,306.195049710082,0,3138.77948859802
690,306.200258956356,0,3138.77948859802
700,306.206254957392,0,3138.77948859802
710,306.212210116094,0,3138.77948859802
720,306.217799699412,0,3138.77948859802
730,306.223660917785,0,3138.77948859802
740,306.230534612893,0,3138.77948859802
750,306.238437062975,0,3138.77948859802
760,306.247490139325,0,3138.77948859802
770,306.258112037412,0,3138.77948859802
780,306.268954907244,0,3138.77948859802
790,306.280047675419,0,3138.77948859802
800,306.290946759827,0,3138.77948859802
810,306.302299580116,0,3138.77948859802
820,306.314408751139,0,3138.77948859802
830,306.327656879594,0,3138.77948859802
840,306.341047919619,0,3138.77948859802
850,306.353943012577,0,3138.77948859802
860,306.366919945143,0,3138.77948859802
870,306.380836911916,0,3138.77948859802
880,306.395179421748,0,3138.77948859802
890,306.410668623479,0,3138.77948859802
900,306.427354328147,0,3138.77948859802
910,306.445765708971,0,3138.77948859802
920,306.464232578671,0,3138.77948859802
930,306.481807354526,0,3138.77948859802
940,306.49868185165,0,3138.77948859802
950,306.516142989489,0,3138.77948859802
960,306.535089347913,0,3138.77948859802
970,306.554364186304,0,3138.77948859802
980,306.573932327728,0,3138.77948859802
990,306.594297502386,0,3138.77948859802
1000,306.614808498828,0,3138.77948859802
