Time_yr,Pressure_bar,CO2_Saturation,Mean_Depth_m
1,313.06862670864,0,3118.21646013032
2,320.230836987332,0,3118.21646013032
3,325.371421133587,0,3118.21646013032
4,328.827019292991,0,3118.21646013032
5,331.162891514381,0,3118.21646013032
6,332.785900627362,0,3118.21646013032
7,333.94856850862,0,3118.21646013032
8,334.814798223877,0,3118.21646013032
9,335.483858852711,0,3118.21646013032
10,336.018827754162,0,3118.21646013032
11,336.46441171992,0,3118.21646013032
12,336.832459508124,0,3118.21646013032
13,337.159072069427,0,3118.21646013032
14,337.442760583935,0,3118.21646013032
15,337.695827750619,0,3118.21646013032
16,337.923906616706,0,3118.21646013032
17,338.134351415608,0,3118.21646013032
18,338.324648287058,0,3118.21646013032
19,338.507441483792,0,3118.21646013032
20,338.675544773648,0,3118.21646013032
21,338.838235802141,0,3118.21646013032
22,338.992734424378,0,3118.21646013032
23,339.151454361353,0,3118.21646013032
24,339.294733192801,0,3118.21646013032
25,339.437660640719,0,3118.21646013032
26,339.575356119672,0,3118.21646013032
27,339.721561744336,0,3118.21646013032
28,339.856624101917,0,3118.21646013032
29,339.996200480288,0,3118.21646013032
30,340.133347601849,0,3118.21646013032
31,340.27074706498,0,3118.21646013032
32,340.397944117265,0,3118.21646013032
33,340.511087504399,0,3118.21646013032
34,340.630898404824,0,3118.21646013032
35,340.737029434429,0,3118.21646013032
36,340.840696991686,0,3118.21646013032
37,340.933727182142,0,3118.21646013032
38,341.019285391503,0,3118.21646013032
39,341.113475200857,0,3118.21646013032
40,341.184088868153,0,3118.21646013032
41,341.247174226563,0,3118.21646013032
42,341.316887556284,0,3118.21646013032
43,341.372357876248,0,3118.21646013032
44,341.431206049623,0,3118.21646013032
45,341.479845813768,0,3118.21646013032
46,341.52348906849,0,3118.21646013032
47,341.581962645027,0,3118.21646013032
48,341.633035782552,0,3118.21646013032
49,341.665168679029,0,3118.21646013032
50,341.706724510268,0,3118.21646013032
60,325.521955796734,0,3118.21646013032
70,315.585140511332,0,3118.21646013032
80,310.335145843432,0,3118.21646013032
90,307.670675537605,0,3118.21646013032
100,306.342804687831,0,3118.21646013032
110,305.684830504626,0,3118.21646013032
120,305.361754555789,0,3118.21646013032
130,305.207108158688,0,3118.21646013032
140,305.135428776193,0,3118.21646013032
150,305.103857093389,0,3118.21646013032
160,305.091210810557,0,3118.21646013032
170,305.087152919093,0,3118.21646013032
180,305.087543594883,0,3118.21646013032
190,305.089200836272,0,3118.21646013032
200,305.090667535978,0,3118.21646013032
210,305.091642107836,0,3118.21646013032
220,305.091612302714,0,3118.21646013032
230,305.090210326511,0,3118.21646013032
240,305.088177488114,0,3118.21646013032
250,305.086004775496,0,3118.21646013032
260,305.082971256327,0,3118.21646013032
270,305.079368052793,0,3118.21646013032
280,305.075460278844,0,3118.21646013032
290,305.070842991871,0,3118.21646013032
300,305.065622458313,0,3118.21646013032
310,305.060198689987,0,3118.21646013032
320,305.054104809426,0,3118.21646013032
330,305.047441010747,0,3118.21646013032
340,305.040879273105,0,3118.21646013032
350,305.033908486542,0,3118.21646013032
360,305.02657913527,0,3118.21646013032
370,305.01967927215,0,3118.21646013032
380,305.013003095822,0,3118.21646013032
390,305.006494155479,0,3118.21646013032
400,305.000295206786,0,3118.21646013032
410,304.994142855473,0,3118.21646013032
420,304.987810864506,0,3118.21646013032
430,304.981423960731,0,3118.21646013032
440,304.974904807625,0,3118.21646013032
450,304.968759183097,0,3118.21646013032
460,304.962876799998,0,3118.21646013032
470,304.956920786898,0,3118.21646013032
480,304.950511472509,0,3118.21646013032
490,304.943835193825,0,3118.21646013032
500,304.937166422121,0,3118.21646013032
510,304.930681176424,0,3118.21646013032
520,304.92474729769,0,3118.21646013032
530,304.919517731377,0,3118.21646013032
540,304.914819948006,0,3118.21646013032
550,304.910491458915,0,3118.21646013032
560,304.906640794329,0,3118.21646013032
570,304.903075434655,0,3118.21646013032
580,304.900110351395,0,3118.21646013032
590,304.897438770935,0,3118.21646013032
600,304.894950031172,0,3118.21646013032
610,304.892414598668,0,3118.21646013032
620,304.889477951732,0,3118.21646013032
630,304.886774212707,0,3118.21646013032
640,304.884492809196,0,3118.21646013032
650,304.882591868542,0,3118.21646013032
660,304.881186931439,0,3118.21646013032
670,304.879596516616,0,3118.21646013032
680,304.878760784963,0,3118.21646013032
690,304.878561947974,0,3118.21646013032
700,304.878912693262,0,3118.21646013032
710,304.879290084061,0,3118.21646013032
720,304.879313549505,0,3118.21646013032
730,304.8794582005,0,3118.21646013032
740,304.880229237339,0,3118.21646013032
750,304.881705087689,0,3118.21646013032
760,304.883957046783,0,3118.21646013032
770,304.887309407883,0,3118.21646013032
780,304.890812141622,0,3118.21646013032
790,304.894580373822,0,3118.21646013032
800,304.898307314997,0,3118.21646013032
810,304.90237298061,0,3118.21646013032
820,304.906889406483,0,3118.21646013032
830,304.912133799122,0,3118.21646013032
840,304.917601192261,0,3118.21646013032
850,304.922935919021,0,3118.21646013032
860,304.928336906792,0,3118.21646013032
870,304.934405641967,0,3118.21646013032
880,304.94082557684,0,3118.21646013032
890,304.948181896109,0,3118.21646013032
900,304.956452591398,0,3118.21646013032
910,304.965825126025,0,3118.21646013032
920,304.975199796736,0,3118.21646013032
930,304.983986087727,0,3118.21646013032
940,304.992426914688,0,3118.21646013032
950,305.001420940919,0,3118.21646013032
960,305.011458428111,0,3118.21646013032
970,305.021851033419,0,3118.21646013032
980,305.032573231038,0,3118.21646013032
990,305.0438416919,0,3118.21646013032
1000,305.055217105989,0,3118.21646013032
